date,control point,Arrival / Departure,Hong Kong Residents,Mainland Visitors,Other Visitors,Total,HKD2CNY,平均温度(°F),平均风速(knots),降水量(in)
4/18/2020,Lok Ma Chau Spur Line,Departure,0,0,0,0,1.0957,76.3,2.5,0
4/18/2020,Hong Kong-Zhuhai-Macao Bridge,Arrival,33,8,1,42,1.0957,76.3,2.5,0
4/18/2020,Hong Kong-Zhuhai-Macao Bridge,Departure,11,4,6,21,1.0957,76.3,2.5,0
4/18/2020,Lok Ma Chau,Arrival,0,0,0,0,1.0957,76.3,2.5,0
4/18/2020,Lok Ma Chau,Departure,0,0,0,0,1.0957,76.3,2.5,0
4/18/2020,Man Kam To,Arrival,0,0,0,0,1.0957,76.3,2.5,0
4/18/2020,Man Kam To,Departure,0,0,0,0,1.0957,76.3,2.5,0
4/18/2020,Sha Tau Kok,Arrival,0,0,0,0,1.0957,76.3,2.5,0
4/18/2020,Sha Tau Kok,Departure,0,0,0,0,1.0957,76.3,2.5,0
4/18/2020,Shenzhen Bay,Arrival,456,86,0,542,1.0957,76.3,2.5,0
4/18/2020,Shenzhen Bay,Departure,194,65,4,263,1.0957,76.3,2.5,0
4/18/2020,China Ferry Terminal,Arrival,0,0,0,0,1.0957,76.3,2.5,0
4/18/2020,China Ferry Terminal,Departure,0,0,0,0,1.0957,76.3,2.5,0
4/18/2020,Harbour Control,Arrival,0,0,0,0,1.0957,76.3,2.5,0
4/18/2020,Harbour Control,Departure,0,0,0,0,1.0957,76.3,2.5,0
4/18/2020,Kai Tak Cruise Terminal,Arrival,0,0,0,0,1.0957,76.3,2.5,0
4/18/2020,Kai Tak Cruise Terminal,Departure,0,0,0,0,1.0957,76.3,2.5,0
4/18/2020,Macau Ferry Terminal,Arrival,0,0,0,0,1.0957,76.3,2.5,0
4/18/2020,Macau Ferry Terminal,Departure,0,0,0,0,1.0957,76.3,2.5,0
4/18/2020,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,1.0957,76.3,2.5,0
4/18/2020,Tuen Mun Ferry Terminal,Departure,0,0,0,0,1.0957,76.3,2.5,0
4/19/2020,Airport,Arrival,452,2,13,467,1.0957,79,4.8,0
4/19/2020,Airport,Departure,273,2,44,319,1.0957,79,4.8,0
4/19/2020,Express Rail Link West Kowloon,Arrival,0,0,0,0,1.0957,79,4.8,0
4/19/2020,Express Rail Link West Kowloon,Departure,0,0,0,0,1.0957,79,4.8,0
4/19/2020,Hung Hom,Arrival,0,0,0,0,1.0957,79,4.8,0
4/19/2020,Hung Hom,Departure,0,0,0,0,1.0957,79,4.8,0
4/19/2020,Lo Wu,Arrival,0,0,0,0,1.0957,79,4.8,0
4/19/2020,Lo Wu,Departure,0,0,0,0,1.0957,79,4.8,0
4/19/2020,Lok Ma Chau Spur Line,Arrival,0,0,0,0,1.0957,79,4.8,0
4/19/2020,Lok Ma Chau Spur Line,Departure,0,0,0,0,1.0957,79,4.8,0
4/19/2020,Hong Kong-Zhuhai-Macao Bridge,Arrival,21,1,0,22,1.0957,79,4.8,0
4/19/2020,Hong Kong-Zhuhai-Macao Bridge,Departure,7,0,0,7,1.0957,79,4.8,0
4/19/2020,Lok Ma Chau,Arrival,0,0,0,0,1.0957,79,4.8,0
4/19/2020,Lok Ma Chau,Departure,0,0,0,0,1.0957,79,4.8,0
4/19/2020,Man Kam To,Arrival,0,0,0,0,1.0957,79,4.8,0
4/19/2020,Man Kam To,Departure,0,0,0,0,1.0957,79,4.8,0
4/19/2020,Sha Tau Kok,Arrival,0,0,0,0,1.0957,79,4.8,0
4/19/2020,Sha Tau Kok,Departure,0,0,0,0,1.0957,79,4.8,0
4/19/2020,Shenzhen Bay,Arrival,543,96,3,642,1.0957,79,4.8,0
4/19/2020,Shenzhen Bay,Departure,168,53,0,221,1.0957,79,4.8,0
4/19/2020,China Ferry Terminal,Arrival,0,0,0,0,1.0957,79,4.8,0
4/19/2020,China Ferry Terminal,Departure,0,0,0,0,1.0957,79,4.8,0
4/19/2020,Harbour Control,Arrival,0,0,0,0,1.0957,79,4.8,0
4/19/2020,Harbour Control,Departure,0,0,0,0,1.0957,79,4.8,0
4/19/2020,Kai Tak Cruise Terminal,Arrival,0,0,0,0,1.0957,79,4.8,0
4/19/2020,Kai Tak Cruise Terminal,Departure,0,0,0,0,1.0957,79,4.8,0
4/19/2020,Macau Ferry Terminal,Arrival,0,0,0,0,1.0957,79,4.8,0
4/19/2020,Macau Ferry Terminal,Departure,0,0,0,0,1.0957,79,4.8,0
4/19/2020,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,1.0957,79,4.8,0
4/19/2020,Tuen Mun Ferry Terminal,Departure,0,0,0,0,1.0957,79,4.8,0
4/20/2020,Airport,Arrival,460,6,20,486,1.0957,80.2,4.6,0
4/20/2020,Airport,Departure,190,26,25,241,1.0957,80.2,4.6,0
4/20/2020,Express Rail Link West Kowloon,Arrival,0,0,0,0,1.0957,80.2,4.6,0
4/20/2020,Express Rail Link West Kowloon,Departure,0,0,0,0,1.0957,80.2,4.6,0
4/20/2020,Hung Hom,Arrival,0,0,0,0,1.0957,80.2,4.6,0
4/20/2020,Hung Hom,Departure,0,0,0,0,1.0957,80.2,4.6,0
4/20/2020,Lo Wu,Arrival,0,0,0,0,1.0957,80.2,4.6,0
4/20/2020,Lo Wu,Departure,0,0,0,0,1.0957,80.2,4.6,0
4/20/2020,Lok Ma Chau Spur Line,Arrival,0,0,0,0,1.0957,80.2,4.6,0
4/20/2020,Lok Ma Chau Spur Line,Departure,0,0,0,0,1.0957,80.2,4.6,0
4/20/2020,Hong Kong-Zhuhai-Macao Bridge,Arrival,40,0,1,41,1.0957,80.2,4.6,0
4/20/2020,Hong Kong-Zhuhai-Macao Bridge,Departure,12,1,0,13,1.0957,80.2,4.6,0
4/20/2020,Lok Ma Chau,Arrival,0,0,0,0,1.0957,80.2,4.6,0
4/20/2020,Lok Ma Chau,Departure,0,0,0,0,1.0957,80.2,4.6,0
4/20/2020,Man Kam To,Arrival,0,0,0,0,1.0957,80.2,4.6,0
4/20/2020,Man Kam To,Departure,0,0,0,0,1.0957,80.2,4.6,0
4/20/2020,Sha Tau Kok,Arrival,0,0,0,0,1.0957,80.2,4.6,0
4/20/2020,Sha Tau Kok,Departure,0,0,0,0,1.0957,80.2,4.6,0
4/20/2020,Shenzhen Bay,Arrival,663,80,2,745,1.0957,80.2,4.6,0
4/20/2020,Shenzhen Bay,Departure,306,73,7,386,1.0957,80.2,4.6,0
4/20/2020,China Ferry Terminal,Arrival,0,0,0,0,1.0957,80.2,4.6,0
4/20/2020,China Ferry Terminal,Departure,0,0,0,0,1.0957,80.2,4.6,0
4/20/2020,Harbour Control,Arrival,0,0,0,0,1.0957,80.2,4.6,0
4/20/2020,Harbour Control,Departure,0,0,0,0,1.0957,80.2,4.6,0
4/20/2020,Kai Tak Cruise Terminal,Arrival,0,0,0,0,1.0957,80.2,4.6,0
4/20/2020,Kai Tak Cruise Terminal,Departure,0,0,0,0,1.0957,80.2,4.6,0
4/20/2020,Macau Ferry Terminal,Arrival,0,0,0,0,1.0957,80.2,4.6,0
4/20/2020,Macau Ferry Terminal,Departure,0,0,0,0,1.0957,80.2,4.6,0
4/20/2020,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,1.0957,80.2,4.6,0
4/20/2020,Tuen Mun Ferry Terminal,Departure,0,0,0,0,1.0957,80.2,4.6,0
4/21/2020,Airport,Arrival,324,3,22,349,1.0923,79.4,3.3,0
4/21/2020,Airport,Departure,86,3,28,117,1.0923,79.4,3.3,0
4/21/2020,Express Rail Link West Kowloon,Arrival,0,0,0,0,1.0923,79.4,3.3,0
4/21/2020,Express Rail Link West Kowloon,Departure,0,0,0,0,1.0923,79.4,3.3,0
4/21/2020,Hung Hom,Arrival,0,0,0,0,1.0923,79.4,3.3,0
4/21/2020,Hung Hom,Departure,0,0,0,0,1.0923,79.4,3.3,0
4/21/2020,Lo Wu,Arrival,0,0,0,0,1.0923,79.4,3.3,0
4/21/2020,Lo Wu,Departure,0,0,0,0,1.0923,79.4,3.3,0
4/21/2020,Lok Ma Chau Spur Line,Arrival,0,0,0,0,1.0923,79.4,3.3,0
4/21/2020,Lok Ma Chau Spur Line,Departure,0,0,0,0,1.0923,79.4,3.3,0
4/21/2020,Hong Kong-Zhuhai-Macao Bridge,Arrival,24,4,0,28,1.0923,79.4,3.3,0
4/21/2020,Hong Kong-Zhuhai-Macao Bridge,Departure,24,5,2,31,1.0923,79.4,3.3,0
4/21/2020,Lok Ma Chau,Arrival,0,0,0,0,1.0923,79.4,3.3,0
4/21/2020,Lok Ma Chau,Departure,0,0,0,0,1.0923,79.4,3.3,0
4/21/2020,Man Kam To,Arrival,0,0,0,0,1.0923,79.4,3.3,0
4/21/2020,Man Kam To,Departure,0,0,0,0,1.0923,79.4,3.3,0
4/21/2020,Sha Tau Kok,Arrival,0,0,0,0,1.0923,79.4,3.3,0
4/21/2020,Sha Tau Kok,Departure,0,0,0,0,1.0923,79.4,3.3,0
4/21/2020,Shenzhen Bay,Arrival,438,66,1,505,1.0923,79.4,3.3,0
4/21/2020,Shenzhen Bay,Departure,213,37,1,251,1.0923,79.4,3.3,0
4/21/2020,China Ferry Terminal,Arrival,0,0,0,0,1.0923,79.4,3.3,0
4/21/2020,China Ferry Terminal,Departure,0,0,0,0,1.0923,79.4,3.3,0
4/21/2020,Harbour Control,Arrival,0,0,0,0,1.0923,79.4,3.3,0
4/21/2020,Harbour Control,Departure,0,0,0,0,1.0923,79.4,3.3,0
4/21/2020,Kai Tak Cruise Terminal,Arrival,0,0,0,0,1.0923,79.4,3.3,0
4/21/2020,Kai Tak Cruise Terminal,Departure,0,0,0,0,1.0923,79.4,3.3,0
4/21/2020,Macau Ferry Terminal,Arrival,0,0,0,0,1.0923,79.4,3.3,0
4/21/2020,Macau Ferry Terminal,Departure,0,0,0,0,1.0923,79.4,3.3,0
4/21/2020,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,1.0923,79.4,3.3,0
4/21/2020,Tuen Mun Ferry Terminal,Departure,0,0,0,0,1.0923,79.4,3.3,0
4/22/2020,Airport,Arrival,561,2,29,592,1.0943,69.2,3.4,0
4/22/2020,Airport,Departure,243,6,57,306,1.0943,69.2,3.4,0
4/22/2020,Express Rail Link West Kowloon,Arrival,0,0,0,0,1.0943,69.2,3.4,0
4/22/2020,Express Rail Link West Kowloon,Departure,0,0,0,0,1.0943,69.2,3.4,0
4/22/2020,Hung Hom,Arrival,0,0,0,0,1.0943,69.2,3.4,0
4/22/2020,Hung Hom,Departure,0,0,0,0,1.0943,69.2,3.4,0
4/22/2020,Lo Wu,Arrival,0,0,0,0,1.0943,69.2,3.4,0
4/22/2020,Lo Wu,Departure,0,0,0,0,1.0943,69.2,3.4,0
4/22/2020,Lok Ma Chau Spur Line,Arrival,0,0,0,0,1.0943,69.2,3.4,0
4/22/2020,Lok Ma Chau Spur Line,Departure,0,0,0,0,1.0943,69.2,3.4,0
4/22/2020,Hong Kong-Zhuhai-Macao Bridge,Arrival,47,3,1,51,1.0943,69.2,3.4,0
4/22/2020,Hong Kong-Zhuhai-Macao Bridge,Departure,11,4,1,16,1.0943,69.2,3.4,0
4/22/2020,Lok Ma Chau,Arrival,0,0,0,0,1.0943,69.2,3.4,0
4/22/2020,Lok Ma Chau,Departure,0,0,0,0,1.0943,69.2,3.4,0
4/22/2020,Man Kam To,Arrival,0,0,0,0,1.0943,69.2,3.4,0
4/22/2020,Man Kam To,Departure,0,0,0,0,1.0943,69.2,3.4,0
4/22/2020,Sha Tau Kok,Arrival,0,0,0,0,1.0943,69.2,3.4,0
4/22/2020,Sha Tau Kok,Departure,0,0,0,0,1.0943,69.2,3.4,0
4/22/2020,Shenzhen Bay,Arrival,384,60,3,447,1.0943,69.2,3.4,0
4/22/2020,Shenzhen Bay,Departure,242,44,0,286,1.0943,69.2,3.4,0
4/22/2020,China Ferry Terminal,Arrival,0,0,0,0,1.0943,69.2,3.4,0
4/22/2020,China Ferry Terminal,Departure,0,0,0,0,1.0943,69.2,3.4,0
4/22/2020,Harbour Control,Arrival,0,0,0,0,1.0943,69.2,3.4,0
4/22/2020,Harbour Control,Departure,0,0,0,0,1.0943,69.2,3.4,0
4/22/2020,Kai Tak Cruise Terminal,Arrival,0,0,0,0,1.0943,69.2,3.4,0
4/22/2020,Kai Tak Cruise Terminal,Departure,0,0,0,0,1.0943,69.2,3.4,0
4/22/2020,Macau Ferry Terminal,Arrival,0,0,0,0,1.0943,69.2,3.4,0
4/22/2020,Macau Ferry Terminal,Departure,0,0,0,0,1.0943,69.2,3.4,0
4/22/2020,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,1.0943,69.2,3.4,0
4/22/2020,Tuen Mun Ferry Terminal,Departure,0,0,0,0,1.0943,69.2,3.4,0
4/23/2020,Airport,Arrival,241,2,19,262,1.0948,67.8,3.4,0.59
4/23/2020,Airport,Departure,179,13,59,251,1.0948,67.8,3.4,0.59
4/23/2020,Express Rail Link West Kowloon,Arrival,0,0,0,0,1.0948,67.8,3.4,0.59
4/23/2020,Express Rail Link West Kowloon,Departure,0,0,0,0,1.0948,67.8,3.4,0.59
4/23/2020,Hung Hom,Arrival,0,0,0,0,1.0948,67.8,3.4,0.59
4/23/2020,Hung Hom,Departure,0,0,0,0,1.0948,67.8,3.4,0.59
4/23/2020,Lo Wu,Arrival,0,0,0,0,1.0948,67.8,3.4,0.59
4/23/2020,Lo Wu,Departure,0,0,0,0,1.0948,67.8,3.4,0.59
4/23/2020,Lok Ma Chau Spur Line,Arrival,0,0,0,0,1.0948,67.8,3.4,0.59
4/23/2020,Lok Ma Chau Spur Line,Departure,0,0,0,0,1.0948,67.8,3.4,0.59
4/23/2020,Hong Kong-Zhuhai-Macao Bridge,Arrival,24,1,1,26,1.0948,67.8,3.4,0.59
4/23/2020,Hong Kong-Zhuhai-Macao Bridge,Departure,8,1,2,11,1.0948,67.8,3.4,0.59
4/23/2020,Lok Ma Chau,Arrival,0,0,0,0,1.0948,67.8,3.4,0.59
4/23/2020,Lok Ma Chau,Departure,0,0,0,0,1.0948,67.8,3.4,0.59
4/23/2020,Man Kam To,Arrival,0,0,0,0,1.0948,67.8,3.4,0.59
4/23/2020,Man Kam To,Departure,0,0,0,0,1.0948,67.8,3.4,0.59
4/23/2020,Sha Tau Kok,Arrival,0,0,0,0,1.0948,67.8,3.4,0.59
4/23/2020,Sha Tau Kok,Departure,0,0,0,0,1.0948,67.8,3.4,0.59
4/23/2020,Shenzhen Bay,Arrival,351,56,1,408,1.0948,67.8,3.4,0.59
4/23/2020,Shenzhen Bay,Departure,210,64,1,275,1.0948,67.8,3.4,0.59
4/23/2020,China Ferry Terminal,Arrival,0,0,0,0,1.0948,67.8,3.4,0.59
4/23/2020,China Ferry Terminal,Departure,0,0,0,0,1.0948,67.8,3.4,0.59
4/23/2020,Harbour Control,Arrival,0,0,0,0,1.0948,67.8,3.4,0.59
4/23/2020,Harbour Control,Departure,0,0,0,0,1.0948,67.8,3.4,0.59
4/23/2020,Kai Tak Cruise Terminal,Arrival,0,0,0,0,1.0948,67.8,3.4,0.59
4/23/2020,Kai Tak Cruise Terminal,Departure,0,0,0,0,1.0948,67.8,3.4,0.59
4/23/2020,Macau Ferry Terminal,Arrival,0,0,0,0,1.0948,67.8,3.4,0.59
4/23/2020,Macau Ferry Terminal,Departure,0,0,0,0,1.0948,67.8,3.4,0.59
4/23/2020,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,1.0948,67.8,3.4,0.59
4/23/2020,Tuen Mun Ferry Terminal,Departure,0,0,0,0,1.0948,67.8,3.4,0.59
4/24/2020,Airport,Arrival,817,0,26,843,1.0948,65.5,2.6,0.06
4/24/2020,Airport,Departure,374,5,63,442,1.0948,65.5,2.6,0.06
4/24/2020,Express Rail Link West Kowloon,Arrival,0,0,0,0,1.0948,65.5,2.6,0.06
4/24/2020,Express Rail Link West Kowloon,Departure,0,0,0,0,1.0948,65.5,2.6,0.06
4/24/2020,Hung Hom,Arrival,0,0,0,0,1.0948,65.5,2.6,0.06
4/24/2020,Hung Hom,Departure,0,0,0,0,1.0948,65.5,2.6,0.06
4/24/2020,Lo Wu,Arrival,0,0,0,0,1.0948,65.5,2.6,0.06
4/24/2020,Lo Wu,Departure,0,0,0,0,1.0948,65.5,2.6,0.06
4/24/2020,Lok Ma Chau Spur Line,Arrival,0,0,0,0,1.0948,65.5,2.6,0.06
4/24/2020,Lok Ma Chau Spur Line,Departure,0,0,0,0,1.0948,65.5,2.6,0.06
4/24/2020,Hong Kong-Zhuhai-Macao Bridge,Arrival,36,2,0,38,1.0948,65.5,2.6,0.06
4/24/2020,Hong Kong-Zhuhai-Macao Bridge,Departure,13,2,0,15,1.0948,65.5,2.6,0.06
4/24/2020,Lok Ma Chau,Arrival,0,0,0,0,1.0948,65.5,2.6,0.06
4/24/2020,Lok Ma Chau,Departure,0,0,0,0,1.0948,65.5,2.6,0.06
4/24/2020,Man Kam To,Arrival,0,0,0,0,1.0948,65.5,2.6,0.06
4/24/2020,Man Kam To,Departure,0,0,0,0,1.0948,65.5,2.6,0.06
4/24/2020,Sha Tau Kok,Arrival,0,0,0,0,1.0948,65.5,2.6,0.06
4/24/2020,Sha Tau Kok,Departure,0,0,0,0,1.0948,65.5,2.6,0.06
4/24/2020,Shenzhen Bay,Arrival,397,38,0,435,1.0948,65.5,2.6,0.06
4/24/2020,Shenzhen Bay,Departure,214,36,2,252,1.0948,65.5,2.6,0.06
4/24/2020,China Ferry Terminal,Arrival,0,0,0,0,1.0948,65.5,2.6,0.06
4/24/2020,China Ferry Terminal,Departure,0,0,0,0,1.0948,65.5,2.6,0.06
4/24/2020,Harbour Control,Arrival,0,0,0,0,1.0948,65.5,2.6,0.06
4/24/2020,Harbour Control,Departure,0,0,0,0,1.0948,65.5,2.6,0.06
4/24/2020,Kai Tak Cruise Terminal,Arrival,0,0,0,0,1.0948,65.5,2.6,0.06
4/24/2020,Kai Tak Cruise Terminal,Departure,0,0,0,0,1.0948,65.5,2.6,0.06
4/24/2020,Macau Ferry Terminal,Arrival,0,0,0,0,1.0948,65.5,2.6,0.06
4/24/2020,Macau Ferry Terminal,Departure,0,0,0,0,1.0948,65.5,2.6,0.06
4/24/2020,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,1.0948,65.5,2.6,0.06
4/24/2020,Tuen Mun Ferry Terminal,Departure,0,0,0,0,1.0948,65.5,2.6,0.06
4/25/2020,Airport,Arrival,378,7,20,405,1.0948,68.8,1.2,0.04
4/25/2020,Airport,Departure,241,13,41,295,1.0948,68.8,1.2,0.04
4/25/2020,Express Rail Link West Kowloon,Arrival,0,0,0,0,1.0948,68.8,1.2,0.04
4/25/2020,Express Rail Link West Kowloon,Departure,0,0,0,0,1.0948,68.8,1.2,0.04
4/25/2020,Hung Hom,Arrival,0,0,0,0,1.0948,68.8,1.2,0.04
4/25/2020,Hung Hom,Departure,0,0,0,0,1.0948,68.8,1.2,0.04
4/25/2020,Lo Wu,Arrival,0,0,0,0,1.0948,68.8,1.2,0.04
4/25/2020,Lo Wu,Departure,0,0,0,0,1.0948,68.8,1.2,0.04
4/25/2020,Lok Ma Chau Spur Line,Arrival,0,0,0,0,1.0948,68.8,1.2,0.04
4/25/2020,Lok Ma Chau Spur Line,Departure,0,0,0,0,1.0948,68.8,1.2,0.04
4/25/2020,Hong Kong-Zhuhai-Macao Bridge,Arrival,26,1,0,27,1.0948,68.8,1.2,0.04
4/25/2020,Hong Kong-Zhuhai-Macao Bridge,Departure,19,0,0,19,1.0948,68.8,1.2,0.04
4/25/2020,Lok Ma Chau,Arrival,0,0,0,0,1.0948,68.8,1.2,0.04
4/25/2020,Lok Ma Chau,Departure,0,0,0,0,1.0948,68.8,1.2,0.04
4/25/2020,Man Kam To,Arrival,0,0,0,0,1.0948,68.8,1.2,0.04
4/25/2020,Man Kam To,Departure,0,0,0,0,1.0948,68.8,1.2,0.04
4/25/2020,Sha Tau Kok,Arrival,0,0,0,0,1.0948,68.8,1.2,0.04
4/25/2020,Sha Tau Kok,Departure,0,0,0,0,1.0948,68.8,1.2,0.04
4/25/2020,Shenzhen Bay,Arrival,429,67,4,500,1.0948,68.8,1.2,0.04
4/25/2020,Shenzhen Bay,Departure,208,37,0,245,1.0948,68.8,1.2,0.04
4/25/2020,China Ferry Terminal,Arrival,0,0,0,0,1.0948,68.8,1.2,0.04
4/25/2020,China Ferry Terminal,Departure,0,0,0,0,1.0948,68.8,1.2,0.04
4/25/2020,Harbour Control,Arrival,0,0,0,0,1.0948,68.8,1.2,0.04
4/25/2020,Harbour Control,Departure,0,0,0,0,1.0948,68.8,1.2,0.04
4/25/2020,Kai Tak Cruise Terminal,Arrival,0,0,0,0,1.0948,68.8,1.2,0.04
4/25/2020,Kai Tak Cruise Terminal,Departure,0,0,0,0,1.0948,68.8,1.2,0.04
4/25/2020,Macau Ferry Terminal,Arrival,0,0,0,0,1.0948,68.8,1.2,0.04
4/25/2020,Macau Ferry Terminal,Departure,0,0,0,0,1.0948,68.8,1.2,0.04
4/25/2020,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,1.0948,68.8,1.2,0.04
4/25/2020,Tuen Mun Ferry Terminal,Departure,0,0,0,0,1.0948,68.8,1.2,0.04
4/26/2020,Airport,Arrival,421,1,20,442,1.0948,73,2.3,0.02
4/26/2020,Airport,Departure,333,18,35,386,1.0948,73,2.3,0.02
4/26/2020,Express Rail Link West Kowloon,Arrival,0,0,0,0,1.0948,73,2.3,0.02
4/26/2020,Express Rail Link West Kowloon,Departure,0,0,0,0,1.0948,73,2.3,0.02
4/26/2020,Hung Hom,Arrival,0,0,0,0,1.0948,73,2.3,0.02
4/26/2020,Hung Hom,Departure,0,0,0,0,1.0948,73,2.3,0.02
4/26/2020,Lo Wu,Arrival,0,0,0,0,1.0948,73,2.3,0.02
4/26/2020,Lo Wu,Departure,0,0,0,0,1.0948,73,2.3,0.02
4/26/2020,Lok Ma Chau Spur Line,Arrival,0,0,0,0,1.0948,73,2.3,0.02
4/26/2020,Lok Ma Chau Spur Line,Departure,0,0,0,0,1.0948,73,2.3,0.02
4/26/2020,Hong Kong-Zhuhai-Macao Bridge,Arrival,21,1,0,22,1.0948,73,2.3,0.02
4/26/2020,Hong Kong-Zhuhai-Macao Bridge,Departure,8,1,0,9,1.0948,73,2.3,0.02
4/26/2020,Lok Ma Chau,Arrival,0,0,0,0,1.0948,73,2.3,0.02
4/26/2020,Lok Ma Chau,Departure,0,0,0,0,1.0948,73,2.3,0.02
4/26/2020,Man Kam To,Arrival,0,0,0,0,1.0948,73,2.3,0.02
4/26/2020,Man Kam To,Departure,0,0,0,0,1.0948,73,2.3,0.02
4/26/2020,Sha Tau Kok,Arrival,0,0,0,0,1.0948,73,2.3,0.02
4/26/2020,Sha Tau Kok,Departure,0,0,0,0,1.0948,73,2.3,0.02
4/26/2020,Shenzhen Bay,Arrival,407,80,4,491,1.0948,73,2.3,0.02
4/26/2020,Shenzhen Bay,Departure,184,59,2,245,1.0948,73,2.3,0.02
4/26/2020,China Ferry Terminal,Arrival,0,0,0,0,1.0948,73,2.3,0.02
4/26/2020,China Ferry Terminal,Departure,0,0,0,0,1.0948,73,2.3,0.02
4/26/2020,Harbour Control,Arrival,0,0,0,0,1.0948,73,2.3,0.02
4/26/2020,Harbour Control,Departure,0,0,0,0,1.0948,73,2.3,0.02
4/26/2020,Kai Tak Cruise Terminal,Arrival,0,0,0,0,1.0948,73,2.3,0.02
4/26/2020,Kai Tak Cruise Terminal,Departure,0,0,0,0,1.0948,73,2.3,0.02
4/26/2020,Macau Ferry Terminal,Arrival,0,0,0,0,1.0948,73,2.3,0.02
4/26/2020,Macau Ferry Terminal,Departure,0,0,0,0,1.0948,73,2.3,0.02
4/26/2020,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,1.0948,73,2.3,0.02
4/26/2020,Tuen Mun Ferry Terminal,Departure,0,0,0,0,1.0948,73,2.3,0.02
4/27/2020,Airport,Arrival,411,2,10,423,1.0942,73.6,2.2,0
4/27/2020,Airport,Departure,125,1,22,148,1.0942,73.6,2.2,0
4/27/2020,Express Rail Link West Kowloon,Arrival,0,0,0,0,1.0942,73.6,2.2,0
4/27/2020,Express Rail Link West Kowloon,Departure,0,0,0,0,1.0942,73.6,2.2,0
4/27/2020,Hung Hom,Arrival,0,0,0,0,1.0942,73.6,2.2,0
4/27/2020,Hung Hom,Departure,0,0,0,0,1.0942,73.6,2.2,0
4/27/2020,Lo Wu,Arrival,0,0,0,0,1.0942,73.6,2.2,0
4/27/2020,Lo Wu,Departure,0,0,0,0,1.0942,73.6,2.2,0
4/27/2020,Lok Ma Chau Spur Line,Arrival,0,0,0,0,1.0942,73.6,2.2,0
4/27/2020,Lok Ma Chau Spur Line,Departure,0,0,0,0,1.0942,73.6,2.2,0
4/27/2020,Hong Kong-Zhuhai-Macao Bridge,Arrival,33,2,1,36,1.0942,73.6,2.2,0
4/27/2020,Hong Kong-Zhuhai-Macao Bridge,Departure,36,1,3,40,1.0942,73.6,2.2,0
4/27/2020,Lok Ma Chau,Arrival,0,0,0,0,1.0942,73.6,2.2,0
4/27/2020,Lok Ma Chau,Departure,0,0,0,0,1.0942,73.6,2.2,0
4/27/2020,Man Kam To,Arrival,0,0,0,0,1.0942,73.6,2.2,0
4/27/2020,Man Kam To,Departure,0,0,0,0,1.0942,73.6,2.2,0
4/27/2020,Sha Tau Kok,Arrival,0,0,0,0,1.0942,73.6,2.2,0
4/27/2020,Sha Tau Kok,Departure,0,0,0,0,1.0942,73.6,2.2,0
4/27/2020,Shenzhen Bay,Arrival,454,70,1,525,1.0942,73.6,2.2,0
4/27/2020,Shenzhen Bay,Departure,577,146,7,730,1.0942,73.6,2.2,0
4/27/2020,China Ferry Terminal,Arrival,0,0,0,0,1.0942,73.6,2.2,0
4/27/2020,China Ferry Terminal,Departure,0,0,0,0,1.0942,73.6,2.2,0
4/27/2020,Harbour Control,Arrival,0,0,0,0,1.0942,73.6,2.2,0
4/27/2020,Harbour Control,Departure,0,0,0,0,1.0942,73.6,2.2,0
4/27/2020,Kai Tak Cruise Terminal,Arrival,0,0,0,0,1.0942,73.6,2.2,0
4/27/2020,Kai Tak Cruise Terminal,Departure,0,0,0,0,1.0942,73.6,2.2,0
4/27/2020,Macau Ferry Terminal,Arrival,0,0,0,0,1.0942,73.6,2.2,0
4/27/2020,Macau Ferry Terminal,Departure,0,0,0,0,1.0942,73.6,2.2,0
4/27/2020,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,1.0942,73.6,2.2,0
4/27/2020,Tuen Mun Ferry Terminal,Departure,0,0,0,0,1.0942,73.6,2.2,0
4/28/2020,Airport,Arrival,464,0,64,528,1.0952,74.7,5.2,0
4/28/2020,Airport,Departure,160,1,50,211,1.0952,74.7,5.2,0
4/28/2020,Express Rail Link West Kowloon,Arrival,0,0,0,0,1.0952,74.7,5.2,0
4/28/2020,Express Rail Link West Kowloon,Departure,0,0,0,0,1.0952,74.7,5.2,0
4/28/2020,Hung Hom,Arrival,0,0,0,0,1.0952,74.7,5.2,0
4/28/2020,Hung Hom,Departure,0,0,0,0,1.0952,74.7,5.2,0
4/28/2020,Lo Wu,Arrival,0,0,0,0,1.0952,74.7,5.2,0
4/28/2020,Lo Wu,Departure,0,0,0,0,1.0952,74.7,5.2,0
4/28/2020,Lok Ma Chau Spur Line,Arrival,0,0,0,0,1.0952,74.7,5.2,0
4/28/2020,Lok Ma Chau Spur Line,Departure,0,0,0,0,1.0952,74.7,5.2,0
4/28/2020,Hong Kong-Zhuhai-Macao Bridge,Arrival,22,2,1,25,1.0952,74.7,5.2,0
