Date,Season,Week,Festive Period,Control Point,Arrival/Departure,Hong Kong Residents,Mainland Visitors,Other Visitors,Total
1/1/2020,Q1,5,L+A,Lo Wu,Departure,60030,20727,906,81663
1/1/2020,Q1,5,L+A,Lok Ma Chau Spur Line,Arrival,47703,20848,386,68937
1/1/2020,Q1,5,L+A,Lok Ma Chau Spur Line,Departure,33278,19336,488,53102
1/1/2020,Q1,5,L+A,Hong Kong-Zhuhai-Macao Bridge,Arrival,22679,2560,3541,28780
1/1/2020,Q1,5,L+A,Hong Kong-Zhuhai-Macao Bridge,Departure,13922,4611,3923,22456
1/1/2020,Q1,5,L+A,Lok Ma Chau,Arrival,28570,4410,465,33445
1/1/2020,Q1,5,L+A,Lok Ma Chau,Departure,16541,4677,614,21832
1/1/2020,Q1,5,L+A,Man Kam To,Arrival,1937,1335,15,3287
1/1/2020,Q1,5,L+A,Man Kam To,Departure,1373,916,6,2295
1/1/2020,Q1,5,L+A,Sha Tau Kok,Arrival,2285,543,51,2879
1/1/2020,Q1,5,L+A,Sha Tau Kok,Departure,1413,471,63,1947
1/1/2020,Q1,5,L+A,Shenzhen Bay,Arrival,38549,13755,848,53152
1/1/2020,Q1,5,L+A,Shenzhen Bay,Departure,21240,13247,1000,35487
1/1/2020,Q1,5,L+A,China Ferry Terminal,Arrival,2556,421,737,3714
1/1/2020,Q1,5,L+A,China Ferry Terminal,Departure,1242,566,923,2731
1/1/2020,Q1,5,L+A,Harbour Control,Arrival,1,0,24,25
1/1/2020,Q1,5,L+A,Harbour Control,Departure,0,0,14,14
1/1/2020,Q1,5,L+A,Kai Tak Cruise Terminal,Arrival,1081,79,16,1176
1/1/2020,Q1,5,L+A,Kai Tak Cruise Terminal,Departure,476,77,26,579
1/1/2020,Q1,5,L+A,Macau Ferry Terminal,Arrival,8883,505,1904,11292
1/1/2020,Q1,5,L+A,Macau Ferry Terminal,Departure,5755,414,2015,8184
1/1/2020,Q1,5,L+A,Tuen Mun Ferry Terminal,Arrival,686,10,23,719
1/1/2020,Q1,5,L+A,Tuen Mun Ferry Terminal,Departure,436,5,19,460
1/24/2020,Q1,5,B,Airport,Arrival,20724,9124,14116,43964
1/24/2020,Q1,5,B,Airport,Departure,74876,4451,7242,86569
1/24/2020,Q1,5,B,Express Rail Link West Kowloon,Arrival,1717,2380,337,4434
1/24/2020,Q1,5,B,Express Rail Link West Kowloon,Departure,20096,2800,316,23212
1/24/2020,Q1,5,B,Hung Hom,Arrival,433,470,71,974
1/24/2020,Q1,5,B,Hung Hom,Departure,3498,194,51,3743
1/24/2020,Q1,5,B,Lo Wu,Arrival,26340,7383,429,34152
1/24/2020,Q1,5,B,Lo Wu,Departure,72074,6231,413,78718
1/24/2020,Q1,5,B,Lok Ma Chau Spur Line,Arrival,16750,4979,196,21925
1/24/2020,Q1,5,B,Lok Ma Chau Spur Line,Departure,32215,3766,167,36148
1/24/2020,Q1,5,B,Hong Kong-Zhuhai-Macao Bridge,Arrival,7294,1949,2130,11373
1/24/2020,Q1,5,B,Hong Kong-Zhuhai-Macao Bridge,Departure,15775,2804,2086,20665
1/24/2020,Q1,5,B,Lok Ma Chau,Arrival,10591,2921,407,13919
1/24/2020,Q1,5,B,Lok Ma Chau,Departure,17682,3901,283,21866
1/24/2020,Q1,5,B,Man Kam To,Arrival,1093,367,9,1469
1/24/2020,Q1,5,B,Man Kam To,Departure,1890,219,9,2118
1/24/2020,Q1,5,B,Sha Tau Kok,Arrival,1008,264,27,1299
1/24/2020,Q1,5,B,Sha Tau Kok,Departure,3207,210,40,3457
1/24/2020,Q1,5,B,Shenzhen Bay,Arrival,8792,5354,685,14831
1/24/2020,Q1,5,B,Shenzhen Bay,Departure,37864,5142,484,43490
1/24/2020,Q1,5,B,China Ferry Terminal,Arrival,1013,442,373,1828
1/24/2020,Q1,5,B,China Ferry Terminal,Departure,3511,453,312,4276
1/24/2020,Q1,5,B,Harbour Control,Arrival,7,0,259,266
1/24/2020,Q1,5,B,Harbour Control,Departure,77,0,4,81
1/24/2020,Q1,5,B,Kai Tak Cruise Terminal,Arrival,466,707,2400,3573
1/24/2020,Q1,5,B,Kai Tak Cruise Terminal,Departure,2487,775,280,3542
1/24/2020,Q1,5,B,Macau Ferry Terminal,Arrival,6001,358,1395,7754
1/24/2020,Q1,5,B,Macau Ferry Terminal,Departure,8985,390,1314,10689
1/24/2020,Q1,5,B,Tuen Mun Ferry Terminal,Arrival,434,7,38,479
1/24/2020,Q1,5,B,Tuen Mun Ferry Terminal,Departure,548,4,17,569
1/25/2020,Q1,5,B,Airport,Arrival,14907,8489,10953,34349
1/25/2020,Q1,5,B,Airport,Departure,58711,5326,7335,71372
1/25/2020,Q1,5,B,Express Rail Link West Kowloon,Arrival,1852,2278,285,4415
1/25/2020,Q1,5,B,Express Rail Link West Kowloon,Departure,8489,2089,224,10802
1/25/2020,Q1,5,B,Hung Hom,Arrival,575,176,67,818
1/25/2020,Q1,5,B,Hung Hom,Departure,1509,153,53,1715
1/25/2020,Q1,5,B,Lo Wu,Arrival,20716,4368,317,25401
1/25/2020,Q1,5,B,Lo Wu,Departure,39692,5468,347,45507
1/25/2020,Q1,5,B,Lok Ma Chau Spur Line,Arrival,12511,3237,117,15865
1/25/2020,Q1,5,B,Lok Ma Chau Spur Line,Departure,16675,3347,155,20177
1/25/2020,Q1,5,B,Hong Kong-Zhuhai-Macao Bridge,Arrival,9121,2682,2339,14142
1/25/2020,Q1,5,B,Hong Kong-Zhuhai-Macao Bridge,Departure,13570,2949,1830,18349
1/25/2020,Q1,5,B,Lok Ma Chau,Arrival,7187,2662,234,10083
1/25/2020,Q1,5,B,Lok Ma Chau,Departure,10351,3163,195,13709
1/25/2020,Q1,5,B,Man Kam To,Arrival,753,262,12,1027
1/25/2020,Q1,5,B,Man Kam To,Departure,895,203,5,1103
1/25/2020,Q1,5,B,Sha Tau Kok,Arrival,923,208,19,1150
1/25/2020,Q1,5,B,Sha Tau Kok,Departure,1702,165,38,1905
1/25/2020,Q1,5,B,Shenzhen Bay,Arrival,9834,4540,532,14906
1/25/2020,Q1,5,B,Shenzhen Bay,Departure,20440,4993,451,25884
1/25/2020,Q1,5,B,China Ferry Terminal,Arrival,1183,463,499,2145
1/25/2020,Q1,5,B,China Ferry Terminal,Departure,2233,406,415,3054
1/25/2020,Q1,5,B,Harbour Control,Arrival,2,0,89,91
1/25/2020,Q1,5,B,Harbour Control,Departure,2,0,2,4
1/25/2020,Q1,5,B,Kai Tak Cruise Terminal,Arrival,168,25,2315,2508
1/25/2020,Q1,5,B,Kai Tak Cruise Terminal,Departure,2997,129,2521,5647
1/25/2020,Q1,5,B,Macau Ferry Terminal,Arrival,6118,490,1355,7963
1/25/2020,Q1,5,B,Macau Ferry Terminal,Departure,8120,378,1048,9546
1/25/2020,Q1,5,B,Tuen Mun Ferry Terminal,Arrival,567,11,44,622
1/25/2020,Q1,5,B,Tuen Mun Ferry Terminal,Departure,782,19,14,815
1/26/2020,Q1,5,B,Airport,Arrival,22646,10955,7522,41123
1/26/2020,Q1,5,B,Airport,Departure,47580,7870,8813,64263
1/26/2020,Q1,5,B,Express Rail Link West Kowloon,Arrival,7481,2481,415,10377
1/26/2020,Q1,5,B,Express Rail Link West Kowloon,Departure,2360,2875,300,5535
1/26/2020,Q1,5,B,Hung Hom,Arrival,2237,272,137,2646
1/26/2020,Q1,5,B,Hung Hom,Departure,575,307,54,936
1/26/2020,Q1,5,B,Lo Wu,Arrival,44781,4994,406,50181
1/26/2020,Q1,5,B,Lo Wu,Departure,22105,6754,348,29207
1/26/2020,Q1,5,B,Lok Ma Chau Spur Line,Arrival,19606,3816,265,23687
1/26/2020,Q1,5,B,Lok Ma Chau Spur Line,Departure,10678,4376,226,15280
1/26/2020,Q1,5,B,Hong Kong-Zhuhai-Macao Bridge,Arrival,12967,2486,2311,17764
1/26/2020,Q1,5,B,Hong Kong-Zhuhai-Macao Bridge,Departure,10182,3053,2082,15317
1/26/2020,Q1,5,B,Lok Ma Chau,Arrival,10754,3119,362,14235
1/26/2020,Q1,5,B,Lok Ma Chau,Departure,7058,3642,240,10940
1/26/2020,Q1,5,B,Man Kam To,Arrival,1093,345,24,1462
1/26/2020,Q1,5,B,Man Kam To,Departure,709,324,5,1038
1/26/2020,Q1,5,B,Sha Tau Kok,Arrival,2077,284,40,2401
1/26/2020,Q1,5,B,Sha Tau Kok,Departure,1058,312,48,1418
1/26/2020,Q1,5,B,Shenzhen Bay,Arrival,26235,6051,868,33154
1/26/2020,Q1,5,B,Shenzhen Bay,Departure,9524,7404,529,17457
1/26/2020,Q1,5,B,China Ferry Terminal,Arrival,2418,522,501,3441
1/26/2020,Q1,5,B,China Ferry Terminal,Departure,1391,603,504,2498
1/26/2020,Q1,5,B,Harbour Control,Arrival,0,0,256,256
1/26/2020,Q1,5,B,Harbour Control,Departure,0,0,0,0
1/26/2020,Q1,5,B,Kai Tak Cruise Terminal,Arrival,2510,806,2251,5567
1/26/2020,Q1,5,B,Kai Tak Cruise Terminal,Departure,1000,394,317,1711
1/26/2020,Q1,5,B,Macau Ferry Terminal,Arrival,8216,554,1325,10095
1/26/2020,Q1,5,B,Macau Ferry Terminal,Departure,6571,379,1284,8234
1/26/2020,Q1,5,B,Tuen Mun Ferry Terminal,Arrival,647,5,24,676
1/26/2020,Q1,5,B,Tuen Mun Ferry Terminal,Departure,605,7,28,640
1/27/2020,Q1,5,B,Airport,Arrival,36215,10309,6764,53288
1/27/2020,Q1,5,B,Airport,Departure,41316,8203,11319,60838
1/27/2020,Q1,5,B,Express Rail Link West Kowloon,Arrival,10913,1887,421,13221
1/27/2020,Q1,5,B,Express Rail Link West Kowloon,Departure,1167,2790,246,4203
1/27/2020,Q1,5,B,Hung Hom,Arrival,2025,221,116,2362
1/27/2020,Q1,5,B,Hung Hom,Departure,244,308,54,606
1/27/2020,Q1,5,B,Lo Wu,Arrival,43145,3643,387,47175
1/27/2020,Q1,5,B,Lo Wu,Departure,13999,5193,387,19579
1/27/2020,Q1,5,B,Lok Ma Chau Spur Line,Arrival,17463,2863,203,20529
1/27/2020,Q1,5,B,Lok Ma Chau Spur Line,Departure,7787,3592,175,11554
1/27/2020,Q1,5,B,Hong Kong-Zhuhai-Macao Bridge,Arrival,14306,1998,1998,18302
1/27/2020,Q1,5,B,Hong Kong-Zhuhai-Macao Bridge,Departure,7369,2822,2088,12279
1/27/2020,Q1,5,B,Lok Ma Chau,Arrival,10708,1945,356,13009
1/27/2020,Q1,5,B,Lok Ma Chau,Departure,5174,3655,233,9062
1/27/2020,Q1,5,B,Man Kam To,Arrival,1280,281,12,1573
1/27/2020,Q1,5,B,Man Kam To,Departure,569,324,5,898
1/27/2020,Q1,5,B,Sha Tau Kok,Arrival,2212,189,36,2437
1/27/2020,Q1,5,B,Sha Tau Kok,Departure,617,337,81,1035
1/27/2020,Q1,5,B,Shenzhen Bay,Arrival,27513,4507,759,32779
1/27/2020,Q1,5,B,Shenzhen Bay,Departure,5065,6538,598,12201
1/27/2020,Q1,5,B,China Ferry Terminal,Arrival,3124,477,431,4032
1/27/2020,Q1,5,B,China Ferry Terminal,Departure,944,530,411,1885
1/27/2020,Q1,5,B,Harbour Control,Arrival,69,0,32,101
1/27/2020,Q1,5,B,Harbour Control,Departure,28,0,25,53
1/27/2020,Q1,5,B,Kai Tak Cruise Terminal,Arrival,638,56,12,706
1/27/2020,Q1,5,B,Kai Tak Cruise Terminal,Departure,706,66,2190,2962
1/27/2020,Q1,5,B,Macau Ferry Terminal,Arrival,7258,394,1271,8923
1/27/2020,Q1,5,B,Macau Ferry Terminal,Departure,4981,343,1094,6418
1/27/2020,Q1,5,B,Tuen Mun Ferry Terminal,Arrival,601,10,18,629
1/27/2020,Q1,5,B,Tuen Mun Ferry Terminal,Departure,511,2,24,537
1/28/2020,Q1,5,B,Airport,Arrival,54491,7187,5422,67100
1/28/2020,Q1,5,B,Airport,Departure,41100,8306,12151,61557
1/28/2020,Q1,5,B,Express Rail Link West Kowloon,Arrival,13133,1828,322,15283
1/28/2020,Q1,5,B,Express Rail Link West Kowloon,Departure,864,2499,212,3575
1/28/2020,Q1,5,B,Hung Hom,Arrival,1754,194,64,2012
1/28/2020,Q1,5,B,Hung Hom,Departure,203,316,56,575
1/28/2020,Q1,5,B,Lo Wu,Arrival,39880,3633,381,43894
1/28/2020,Q1,5,B,Lo Wu,Departure,12598,4654,290,17542
1/28/2020,Q1,5,B,Lok Ma Chau Spur Line,Arrival,17313,2575,194,20082
1/28/2020,Q1,5,B,Lok Ma Chau Spur Line,Departure,7253,3018,175,10446
1/28/2020,Q1,5,B,Hong Kong-Zhuhai-Macao Bridge,Arrival,12420,1551,1534,15505
1/28/2020,Q1,5,B,Hong Kong-Zhuhai-Macao Bridge,Departure,5417,1795,1625,8837
1/28/2020,Q1,5,B,Lok Ma Chau,Arrival,10279,1831,329,12439
1/28/2020,Q1,5,B,Lok Ma Chau,Departure,4780,2722,202,7704
1/28/2020,Q1,5,B,Man Kam To,Arrival,1551,283,4,1838
1/28/2020,Q1,5,B,Man Kam To,Departure,582,269,3,854
